class_name,spec_name,level,score,duration_min,dungeon_name,medal
Paladin,Protection,15,421.3439516129,21.62,The Dawnbreaker,silver
Hunter,BeastMastery,15,421.3439516129,21.62,The Dawnbreaker,silver
Warrior,Fury,15,421.3439516129,21.62,The Dawnbreaker,silver
Paladin,Retribution,15,421.3439516129,21.62,The Dawnbreaker,silver
Shaman,Restoration,15,421.3439516129,21.62,The Dawnbreaker,silver
Druid,Restoration,15,421.23887096774,21.71,The Dawnbreaker,silver
Paladin,Protection,15,421.23887096774,21.71,The Dawnbreaker,silver
DeathKnight,Frost,15,421.23887096774,21.71,The Dawnbreaker,silver
Shaman,Elemental,15,421.23887096774,21.71,The Dawnbreaker,silver
Warlock,Destruction,15,421.23887096774,21.71,The Dawnbreaker,silver
Druid,Restoration,15,421.18963709677,21.75,The Dawnbreaker,silver
Shaman,Elemental,15,421.18963709677,21.75,The Dawnbreaker,silver
DemonHunter,Havoc,15,421.18963709677,21.75,The Dawnbreaker,silver
DeathKnight,Frost,15,421.18963709677,21.75,The Dawnbreaker,silver
Warrior,Protection,15,421.18963709677,21.75,The Dawnbreaker,silver
Hunter,BeastMastery,15,421.12717741935,21.8,The Dawnbreaker,silver
Warrior,Protection,15,421.12717741935,21.8,The Dawnbreaker,silver
DeathKnight,Frost,15,421.12717741935,21.8,The Dawnbreaker,silver
Monk,Mistweaver,15,421.12717741935,21.8,The Dawnbreaker,silver
Warrior,Fury,15,421.12717741935,21.8,The Dawnbreaker,silver
Hunter,BeastMastery,15,421.12485887097,21.8,The Dawnbreaker,silver
Priest,Discipline,15,421.12485887097,21.8,The Dawnbreaker,silver
DemonHunter,Havoc,15,421.12485887097,21.8,The Dawnbreaker,silver
Shaman,Elemental,15,421.12485887097,21.8,The Dawnbreaker,silver
Warrior,Protection,15,421.12485887097,21.8,The Dawnbreaker,silver
Warrior,Fury,15,421.09614919355,21.83,The Dawnbreaker,silver
Warrior,Protection,15,421.09614919355,21.83,The Dawnbreaker,silver
Shaman,Restoration,15,421.09614919355,21.83,The Dawnbreaker,silver
Paladin,Retribution,15,421.09614919355,21.83,The Dawnbreaker,silver
Hunter,BeastMastery,15,421.08627016129,21.84,The Dawnbreaker,silver
Priest,Discipline,15,421.08627016129,21.84,The Dawnbreaker,silver
Warrior,Protection,15,421.08627016129,21.84,The Dawnbreaker,silver
Shaman,Elemental,15,421.08627016129,21.84,The Dawnbreaker,silver
Priest,Discipline,15,421.07308467742,21.85,The Dawnbreaker,silver
Warrior,Fury,15,421.07308467742,21.85,The Dawnbreaker,silver
Hunter,BeastMastery,8,290.0,20.73,Tazavesh: Streets of Wonder,gold
Monk,Mistweaver,8,290.0,20.73,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,8,290.0,20.73,Tazavesh: Streets of Wonder,gold
Shaman,Elemental,8,290.0,20.73,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,8,290.0,20.73,Tazavesh: Streets of Wonder,gold
Warrior,Fury,8,290.0,20.67,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,20.67,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,20.67,Tazavesh: Streets of Wonder,gold
Monk,Brewmaster,8,290.0,20.67,Tazavesh: Streets of Wonder,gold
Mage,Frost,8,290.0,20.67,Tazavesh: Streets of Wonder,gold
Warrior,Fury,8,290.0,18.98,Tazavesh: Streets of Wonder,gold
Monk,Mistweaver,8,290.0,18.98,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,18.98,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,18.98,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,8,290.0,18.98,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
DeathKnight,Unholy,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
Mage,Frost,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
Paladin,Protection,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,8,290.0,18.85,Tazavesh: Streets of Wonder,gold
Priest,Discipline,8,290.0,18.85,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,18.85,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,18.85,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,18.85,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,18.28,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,18.28,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,18.28,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,18.28,Tazavesh: Streets of Wonder,gold
Paladin,Protection,8,290.0,18.28,Tazavesh: Streets of Wonder,gold
Druid,Restoration,8,290.0,19.97,Tazavesh: Streets of Wonder,gold
Hunter,Survival,8,290.0,19.97,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,19.97,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,8,290.0,19.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,19.97,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,18.53,Tazavesh: Streets of Wonder,gold
Paladin,Protection,8,290.0,18.53,Tazavesh: Streets of Wonder,gold
Priest,Shadow,8,290.0,18.53,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,18.53,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,18.53,Tazavesh: Streets of Wonder,gold
Druid,Feral,8,290.0,16.7,Tazavesh: Streets of Wonder,gold
Paladin,Protection,8,290.0,16.7,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,16.7,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,8,290.0,16.7,Tazavesh: Streets of Wonder,gold
Mage,Arcane,8,290.0,16.7,Tazavesh: Streets of Wonder,gold
Druid,Restoration,8,290.0,17.83,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,8,290.0,17.83,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,17.83,Tazavesh: Streets of Wonder,gold
Priest,Shadow,8,290.0,17.83,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,8,290.0,17.83,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,20.8,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,8,290.0,20.8,Tazavesh: Streets of Wonder,gold
Druid,Restoration,8,290.0,20.8,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,20.8,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,8,290.0,20.8,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,8,290.0,20.18,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,20.18,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,8,290.0,20.18,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,20.18,Tazavesh: Streets of Wonder,gold
Warlock,Demonology,8,290.0,20.18,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,19.53,Tazavesh: Streets of Wonder,gold
Druid,Guardian,8,290.0,19.53,Tazavesh: Streets of Wonder,gold
Monk,Windwalker,8,290.0,19.53,Tazavesh: Streets of Wonder,gold
Warrior,Fury,8,290.0,19.53,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,8,290.0,19.53,Tazavesh: Streets of Wonder,gold
Monk,Mistweaver,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Monk,Windwalker,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Monk,Mistweaver,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Monk,Windwalker,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,20.61,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
DeathKnight,Unholy,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
Mage,Frost,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
Paladin,Protection,8,290.0,19.66,Tazavesh: Streets of Wonder,gold
Warrior,Fury,8,290.0,19.84,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,19.84,Tazavesh: Streets of Wonder,gold
Hunter,Survival,8,290.0,19.84,Tazavesh: Streets of Wonder,gold
Priest,Discipline,8,290.0,19.84,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,19.84,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,19.21,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,19.21,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,19.21,Tazavesh: Streets of Wonder,gold
Rogue,Assassination,8,290.0,19.21,Tazavesh: Streets of Wonder,gold
Druid,Restoration,8,290.0,19.21,Tazavesh: Streets of Wonder,gold
Druid,Balance,8,290.0,20.74,Tazavesh: Streets of Wonder,gold
Monk,Brewmaster,8,290.0,20.74,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,8,290.0,20.74,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,8,290.0,20.74,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,8,290.0,20.74,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,8,290.0,20.46,Tazavesh: Streets of Wonder,gold
Paladin,Holy,8,290.0,20.46,Tazavesh: Streets of Wonder,gold
Warrior,Protection,8,290.0,20.46,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,8,290.0,20.46,Tazavesh: Streets of Wonder,gold
Shaman,Enhancement,8,290.0,20.46,Tazavesh: Streets of Wonder,gold
Druid,Balance,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Warrior,Protection,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Evoker,Devastation,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
DeathKnight,Unholy,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Priest,Discipline,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Warrior,Protection,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Druid,Guardian,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Druid,Restoration,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Priest,Shadow,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Mage,Frost,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,20.33,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,20.33,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.33,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,20.33,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,9,305.0,20.33,Tazavesh: Streets of Wonder,gold
Druid,Balance,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Evoker,Devastation,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Warrior,Protection,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,20.97,Tazavesh: Streets of Wonder,gold
Paladin,Holy,9,305.0,19.93,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.93,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.93,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,9,305.0,19.93,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,9,305.0,19.93,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
DeathKnight,Unholy,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,9,305.0,15.97,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,9,305.0,20.35,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,20.22,Tazavesh: Streets of Wonder,gold
Priest,Holy,9,305.0,20.22,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.22,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,9,305.0,20.22,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.22,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Priest,Shadow,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Mage,Frost,9,305.0,19.82,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Priest,Discipline,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Warrior,Protection,9,305.0,20.76,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,19.65,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,9,305.0,19.65,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.65,Tazavesh: Streets of Wonder,gold
Druid,Guardian,9,305.0,19.65,Tazavesh: Streets of Wonder,gold
Paladin,Holy,9,305.0,19.65,Tazavesh: Streets of Wonder,gold
Druid,Restoration,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Druid,Guardian,9,305.0,19.8,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,17.74,Tazavesh: Streets of Wonder,gold
Druid,Restoration,9,305.0,17.74,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,17.74,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,17.74,Tazavesh: Streets of Wonder,gold
Warrior,Protection,9,305.0,17.74,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.43,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.43,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,19.43,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,9,305.0,19.43,Tazavesh: Streets of Wonder,gold
Druid,Guardian,9,305.0,19.43,Tazavesh: Streets of Wonder,gold
Mage,Frost,9,305.0,20.07,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,9,305.0,20.07,Tazavesh: Streets of Wonder,gold
Paladin,Protection,9,305.0,20.07,Tazavesh: Streets of Wonder,gold
Mage,Frost,9,305.0,20.07,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,9,305.0,20.07,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,9,305.0,19.12,Tazavesh: Streets of Wonder,gold
Warrior,Fury,9,305.0,19.89,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.89,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,9,305.0,19.89,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,9,305.0,19.89,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,20.43,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.43,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.43,Tazavesh: Streets of Wonder,gold
Druid,Guardian,10,335.0,20.43,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.93,Tazavesh: Streets of Wonder,gold
Druid,Guardian,10,335.0,20.93,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.93,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,20.93,Tazavesh: Streets of Wonder,gold
Mage,Frost,10,335.0,20.93,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,10,335.0,20.62,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.62,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,20.62,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.62,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,20.62,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,20.65,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.65,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.65,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.65,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,10,335.0,20.65,Tazavesh: Streets of Wonder,gold
Priest,Holy,10,335.0,19.55,Tazavesh: Streets of Wonder,gold
Druid,Balance,10,335.0,19.55,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,20.72,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.72,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.72,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.72,Tazavesh: Streets of Wonder,gold
Priest,Discipline,10,335.0,20.72,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,19.29,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,19.29,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,19.29,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,19.29,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.96,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,20.96,Tazavesh: Streets of Wonder,gold
Evoker,Devastation,10,335.0,20.96,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,10,335.0,20.96,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.96,Tazavesh: Streets of Wonder,gold
DeathKnight,Unholy,10,335.0,20.92,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.92,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.92,Tazavesh: Streets of Wonder,gold
Priest,Discipline,10,335.0,20.92,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.92,Tazavesh: Streets of Wonder,gold
DeathKnight,Blood,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Paladin,Holy,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,10,335.0,20.3,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,20.3,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.3,Tazavesh: Streets of Wonder,gold
Druid,Restoration,10,335.0,20.3,Tazavesh: Streets of Wonder,gold
Shaman,Elemental,10,335.0,20.3,Tazavesh: Streets of Wonder,gold
Paladin,Holy,10,335.0,20.89,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.89,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.89,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,20.89,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,20.89,Tazavesh: Streets of Wonder,gold
Evoker,Preservation,10,335.0,19.84,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,19.84,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,19.84,Tazavesh: Streets of Wonder,gold
Evoker,Devastation,10,335.0,19.84,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,19.84,Tazavesh: Streets of Wonder,gold
Priest,Discipline,10,335.0,19.98,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,19.98,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,19.98,Tazavesh: Streets of Wonder,gold
Monk,Brewmaster,10,335.0,19.98,Tazavesh: Streets of Wonder,gold
Shaman,Elemental,10,335.0,19.98,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,20.73,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,10,335.0,20.73,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.73,Tazavesh: Streets of Wonder,gold
Druid,Restoration,10,335.0,20.73,Tazavesh: Streets of Wonder,gold
Mage,Arcane,10,335.0,20.73,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,10,335.0,17.85,Tazavesh: Streets of Wonder,gold
Warrior,Protection,10,335.0,17.85,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,17.85,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,17.85,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,17.85,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.95,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.95,Tazavesh: Streets of Wonder,gold
DemonHunter,Vengeance,10,335.0,20.95,Tazavesh: Streets of Wonder,gold
Mage,Frost,10,335.0,20.95,Tazavesh: Streets of Wonder,gold
Priest,Discipline,10,335.0,20.95,Tazavesh: Streets of Wonder,gold
Paladin,Holy,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
DeathKnight,Blood,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Warlock,Destruction,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.56,Tazavesh: Streets of Wonder,gold
Paladin,Holy,10,335.0,20.63,Tazavesh: Streets of Wonder,gold
Druid,Guardian,10,335.0,20.63,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,10,335.0,20.63,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.63,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,10,335.0,20.63,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,10,335.0,20.6,Tazavesh: Streets of Wonder,gold
Paladin,Protection,10,335.0,20.6,Tazavesh: Streets of Wonder,gold
Mage,Frost,10,335.0,20.6,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,10,335.0,20.6,Tazavesh: Streets of Wonder,gold
Druid,Restoration,10,335.0,20.6,Tazavesh: Streets of Wonder,gold
Warrior,Fury,10,335.0,20.67,Tazavesh: Streets of Wonder,gold
DeathKnight,Blood,10,335.0,20.67,Tazavesh: Streets of Wonder,gold
Mage,Frost,10,335.0,20.67,Tazavesh: Streets of Wonder,gold
Monk,Mistweaver,10,335.0,20.67,Tazavesh: Streets of Wonder,gold
Druid,Balance,10,335.0,20.66,Tazavesh: Streets of Wonder,gold
Druid,Restoration,11,350.0,19.45,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,11,350.0,19.45,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,11,350.0,19.45,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,11,350.0,19.45,Tazavesh: Streets of Wonder,gold
Warrior,Protection,11,350.0,19.45,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,11,350.0,20.79,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,11,350.0,20.79,Tazavesh: Streets of Wonder,gold
Priest,Discipline,11,350.0,20.79,Tazavesh: Streets of Wonder,gold
Hunter,BeastMastery,11,350.0,20.79,Tazavesh: Streets of Wonder,gold
Monk,Brewmaster,11,350.0,20.79,Tazavesh: Streets of Wonder,gold
Monk,Windwalker,11,350.0,20.84,Tazavesh: Streets of Wonder,gold
Hunter,Marksmanship,11,350.0,20.84,Tazavesh: Streets of Wonder,gold
Shaman,Enhancement,11,350.0,20.84,Tazavesh: Streets of Wonder,gold
Warrior,Protection,11,350.0,20.84,Tazavesh: Streets of Wonder,gold
Priest,Discipline,11,350.0,20.84,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,11,350.0,20.32,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,11,350.0,20.32,Tazavesh: Streets of Wonder,gold
Warrior,Protection,11,350.0,20.32,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,11,350.0,20.32,Tazavesh: Streets of Wonder,gold
Paladin,Retribution,11,350.0,20.32,Tazavesh: Streets of Wonder,gold
Shaman,Restoration,11,350.0,20.24,Tazavesh: Streets of Wonder,gold
DemonHunter,Havoc,11,350.0,20.24,Tazavesh: Streets of Wonder,gold
Warrior,Protection,11,350.0,20.24,Tazavesh: Streets of Wonder,gold
DeathKnight,Frost,11,350.0,20.24,Tazavesh: Streets of Wonder,gold
